,AMS,ADNN,VMS,VDNN,T,Bf,Cost_history,T_pred,Bf_pred,Dataset
10,1.11582564,0.366064129,0.1805861357962551,14.934965673005111,29.109467267990148,50,0.079482362234497,45.562397,49,"AMS2_ADNN4_VMS1_VDNN1.npy, AMS2_ADNN4_VMS1_VDNN2.npy, AMS2_ADNN4_VMS1_VDNN3.npy, AMS2_ADNN4_VMS1_VDNN4.npy, AMS2_ADNN4_VMS1_VDNN5.npy, AMS2_ADNN4_VMS2_VDNN1.npy, AMS2_ADNN4_VMS2_VDNN2.npy, AMS2_ADNN4_VMS2_VDNN3.npy, AMS2_ADNN4_VMS2_VDNN4.npy, AMS2_ADNN4_VMS2_VDNN5.npy, AMS2_ADNN4_VMS3_VDNN1.npy, AMS2_ADNN4_VMS3_VDNN2.npy, AMS2_ADNN4_VMS3_VDNN3.npy, AMS2_ADNN4_VMS3_VDNN4.npy, AMS2_ADNN4_VMS3_VDNN5.npy, AMS2_ADNN4_VMS4_VDNN1.npy, AMS2_ADNN4_VMS4_VDNN2.npy, AMS2_ADNN4_VMS4_VDNN3.npy, AMS2_ADNN4_VMS4_VDNN4.npy, AMS2_ADNN4_VMS4_VDNN5.npy, AMS2_ADNN4_VMS5_VDNN1.npy, AMS2_ADNN4_VMS5_VDNN2.npy, AMS2_ADNN4_VMS5_VDNN3.npy, AMS2_ADNN4_VMS5_VDNN4.npy, AMS2_ADNN4_VMS5_VDNN5.npy"
11,1.11582564,0.00583815967,0.189717035892044,14.59887765822211,42.73538589477539,50,0.0842075102447509,45.60264,49,"AMS2_ADNN5_VMS1_VDNN1.npy, AMS2_ADNN5_VMS1_VDNN2.npy, AMS2_ADNN5_VMS1_VDNN3.npy, AMS2_ADNN5_VMS1_VDNN4.npy, AMS2_ADNN5_VMS1_VDNN5.npy, AMS2_ADNN5_VMS2_VDNN1.npy, AMS2_ADNN5_VMS2_VDNN2.npy, AMS2_ADNN5_VMS2_VDNN3.npy, AMS2_ADNN5_VMS2_VDNN4.npy, AMS2_ADNN5_VMS2_VDNN5.npy, AMS2_ADNN5_VMS3_VDNN1.npy, AMS2_ADNN5_VMS3_VDNN2.npy, AMS2_ADNN5_VMS3_VDNN3.npy, AMS2_ADNN5_VMS3_VDNN4.npy, AMS2_ADNN5_VMS3_VDNN5.npy, AMS2_ADNN5_VMS4_VDNN1.npy, AMS2_ADNN5_VMS4_VDNN2.npy, AMS2_ADNN5_VMS4_VDNN3.npy, AMS2_ADNN5_VMS4_VDNN4.npy, AMS2_ADNN5_VMS4_VDNN5.npy, AMS2_ADNN5_VMS5_VDNN1.npy, AMS2_ADNN5_VMS5_VDNN2.npy, AMS2_ADNN5_VMS5_VDNN3.npy, AMS2_ADNN5_VMS5_VDNN4.npy, AMS2_ADNN5_VMS5_VDNN5.npy"
12,1.11582564,28.762206,0.1772365548170335,14.479584442323157,44.05622482299805,45,0.0884461285888672,45.634037,49,"AMS2_ADNN6_VMS1_VDNN1.npy, AMS2_ADNN6_VMS1_VDNN2.npy, AMS2_ADNN6_VMS1_VDNN3.npy, AMS2_ADNN6_VMS1_VDNN4.npy, AMS2_ADNN6_VMS1_VDNN5.npy, AMS2_ADNN6_VMS2_VDNN1.npy, AMS2_ADNN6_VMS2_VDNN2.npy, AMS2_ADNN6_VMS2_VDNN3.npy, AMS2_ADNN6_VMS2_VDNN4.npy, AMS2_ADNN6_VMS2_VDNN5.npy, AMS2_ADNN6_VMS3_VDNN1.npy, AMS2_ADNN6_VMS3_VDNN2.npy, AMS2_ADNN6_VMS3_VDNN3.npy, AMS2_ADNN6_VMS3_VDNN4.npy, AMS2_ADNN6_VMS3_VDNN5.npy, AMS2_ADNN6_VMS4_VDNN1.npy, AMS2_ADNN6_VMS4_VDNN2.npy, AMS2_ADNN6_VMS4_VDNN3.npy, AMS2_ADNN6_VMS4_VDNN4.npy, AMS2_ADNN6_VMS4_VDNN5.npy, AMS2_ADNN6_VMS5_VDNN1.npy, AMS2_ADNN6_VMS5_VDNN2.npy, AMS2_ADNN6_VMS5_VDNN3.npy, AMS2_ADNN6_VMS5_VDNN4.npy, AMS2_ADNN6_VMS5_VDNN5.npy"
13,1.11582564,117.181603,0.1804442380605428,14.487372134796964,41.40031936645511,45,0.0847264895080566,46.39286,48,"AMS2_ADNN7_VMS1_VDNN1.npy, AMS2_ADNN7_VMS1_VDNN2.npy, AMS2_ADNN7_VMS1_VDNN3.npy, AMS2_ADNN7_VMS1_VDNN4.npy, AMS2_ADNN7_VMS1_VDNN5.npy, AMS2_ADNN7_VMS2_VDNN1.npy, AMS2_ADNN7_VMS2_VDNN2.npy, AMS2_ADNN7_VMS2_VDNN3.npy, AMS2_ADNN7_VMS2_VDNN4.npy, AMS2_ADNN7_VMS2_VDNN5.npy, AMS2_ADNN7_VMS3_VDNN1.npy, AMS2_ADNN7_VMS3_VDNN2.npy, AMS2_ADNN7_VMS3_VDNN3.npy, AMS2_ADNN7_VMS3_VDNN4.npy, AMS2_ADNN7_VMS3_VDNN5.npy, AMS2_ADNN7_VMS4_VDNN1.npy, AMS2_ADNN7_VMS4_VDNN2.npy, AMS2_ADNN7_VMS4_VDNN3.npy, AMS2_ADNN7_VMS4_VDNN4.npy, AMS2_ADNN7_VMS4_VDNN5.npy, AMS2_ADNN7_VMS5_VDNN1.npy, AMS2_ADNN7_VMS5_VDNN2.npy, AMS2_ADNN7_VMS5_VDNN3.npy, AMS2_ADNN7_VMS5_VDNN4.npy, AMS2_ADNN7_VMS5_VDNN5.npy"
14,0.59584332,8.74767114,18.52103588409839,7.898050926874104,49.81635028362274,55,0.1043226043548584,49.216084,49,"AMS3_ADNN1_VMS1_VDNN1.npy, AMS3_ADNN1_VMS1_VDNN2.npy, AMS3_ADNN1_VMS1_VDNN3.npy, AMS3_ADNN1_VMS1_VDNN4.npy, AMS3_ADNN1_VMS1_VDNN5.npy, AMS3_ADNN1_VMS2_VDNN1.npy, AMS3_ADNN1_VMS2_VDNN2.npy, AMS3_ADNN1_VMS2_VDNN3.npy, AMS3_ADNN1_VMS2_VDNN4.npy, AMS3_ADNN1_VMS2_VDNN5.npy, AMS3_ADNN1_VMS3_VDNN1.npy, AMS3_ADNN1_VMS3_VDNN2.npy, AMS3_ADNN1_VMS3_VDNN3.npy, AMS3_ADNN1_VMS3_VDNN4.npy, AMS3_ADNN1_VMS3_VDNN5.npy, AMS3_ADNN1_VMS4_VDNN1.npy, AMS3_ADNN1_VMS4_VDNN2.npy, AMS3_ADNN1_VMS4_VDNN3.npy, AMS3_ADNN1_VMS4_VDNN4.npy, AMS3_ADNN1_VMS4_VDNN5.npy, AMS3_ADNN1_VMS5_VDNN1.npy, AMS3_ADNN1_VMS5_VDNN2.npy, AMS3_ADNN1_VMS5_VDNN3.npy, AMS3_ADNN1_VMS5_VDNN4.npy, AMS3_ADNN1_VMS5_VDNN5.npy"
15,0.59584332,24.4029475,17.636353999132737,8.13667553260602,50.17881393432617,50,0.105073576574707,48.97303,49,"AMS3_ADNN2_VMS1_VDNN1.npy, AMS3_ADNN2_VMS1_VDNN2.npy, AMS3_ADNN2_VMS1_VDNN3.npy, AMS3_ADNN2_VMS1_VDNN4.npy, AMS3_ADNN2_VMS1_VDNN5.npy, AMS3_ADNN2_VMS2_VDNN1.npy, AMS3_ADNN2_VMS2_VDNN2.npy, AMS3_ADNN2_VMS2_VDNN3.npy, AMS3_ADNN2_VMS2_VDNN4.npy, AMS3_ADNN2_VMS2_VDNN5.npy, AMS3_ADNN2_VMS3_VDNN1.npy, AMS3_ADNN2_VMS3_VDNN2.npy, AMS3_ADNN2_VMS3_VDNN3.npy, AMS3_ADNN2_VMS3_VDNN4.npy, AMS3_ADNN2_VMS3_VDNN5.npy, AMS3_ADNN2_VMS4_VDNN1.npy, AMS3_ADNN2_VMS4_VDNN2.npy, AMS3_ADNN2_VMS4_VDNN3.npy, AMS3_ADNN2_VMS4_VDNN4.npy, AMS3_ADNN2_VMS4_VDNN5.npy, AMS3_ADNN2_VMS5_VDNN1.npy, AMS3_ADNN2_VMS5_VDNN2.npy, AMS3_ADNN2_VMS5_VDNN3.npy, AMS3_ADNN2_VMS5_VDNN4.npy, AMS3_ADNN2_VMS5_VDNN5.npy"
16,0.59584332,103.460163,18.19987302335376,7.736697771684364,49.79376792907715,50,0.1050722571990966,49.29018,48,"AMS3_ADNN3_VMS1_VDNN1.npy, AMS3_ADNN3_VMS1_VDNN2.npy, AMS3_ADNN3_VMS1_VDNN3.npy, AMS3_ADNN3_VMS1_VDNN4.npy, AMS3_ADNN3_VMS1_VDNN5.npy, AMS3_ADNN3_VMS2_VDNN1.npy, AMS3_ADNN3_VMS2_VDNN2.npy, AMS3_ADNN3_VMS2_VDNN3.npy, AMS3_ADNN3_VMS2_VDNN4.npy, AMS3_ADNN3_VMS2_VDNN5.npy, AMS3_ADNN3_VMS3_VDNN1.npy, AMS3_ADNN3_VMS3_VDNN2.npy, AMS3_ADNN3_VMS3_VDNN3.npy, AMS3_ADNN3_VMS3_VDNN4.npy, AMS3_ADNN3_VMS3_VDNN5.npy, AMS3_ADNN3_VMS4_VDNN1.npy, AMS3_ADNN3_VMS4_VDNN2.npy, AMS3_ADNN3_VMS4_VDNN3.npy, AMS3_ADNN3_VMS4_VDNN4.npy, AMS3_ADNN3_VMS4_VDNN5.npy, AMS3_ADNN3_VMS5_VDNN1.npy, AMS3_ADNN3_VMS5_VDNN2.npy, AMS3_ADNN3_VMS5_VDNN3.npy, AMS3_ADNN3_VMS5_VDNN4.npy, AMS3_ADNN3_VMS5_VDNN5.npy"
17,0.59584332,0.366064129,19.127480561762777,7.707984482234673,49.75025653839111,50,0.1030179432647705,49.409206,49,"AMS3_ADNN4_VMS1_VDNN1.npy, AMS3_ADNN4_VMS1_VDNN2.npy, AMS3_ADNN4_VMS1_VDNN3.npy, AMS3_ADNN4_VMS1_VDNN4.npy, AMS3_ADNN4_VMS1_VDNN5.npy, AMS3_ADNN4_VMS2_VDNN1.npy, AMS3_ADNN4_VMS2_VDNN2.npy, AMS3_ADNN4_VMS2_VDNN3.npy, AMS3_ADNN4_VMS2_VDNN4.npy, AMS3_ADNN4_VMS2_VDNN5.npy, AMS3_ADNN4_VMS3_VDNN1.npy, AMS3_ADNN4_VMS3_VDNN2.npy, AMS3_ADNN4_VMS3_VDNN3.npy, AMS3_ADNN4_VMS3_VDNN4.npy, AMS3_ADNN4_VMS3_VDNN5.npy, AMS3_ADNN4_VMS4_VDNN1.npy, AMS3_ADNN4_VMS4_VDNN2.npy, AMS3_ADNN4_VMS4_VDNN3.npy, AMS3_ADNN4_VMS4_VDNN4.npy, AMS3_ADNN4_VMS4_VDNN5.npy, AMS3_ADNN4_VMS5_VDNN1.npy, AMS3_ADNN4_VMS5_VDNN2.npy, AMS3_ADNN4_VMS5_VDNN3.npy, AMS3_ADNN4_VMS5_VDNN4.npy, AMS3_ADNN4_VMS5_VDNN5.npy"
18,0.59584332,0.00583815967,18.68436490959865,7.493125430633473,50.02899933815002,50,0.1020113746002197,49.3499,49,"AMS3_ADNN5_VMS1_VDNN1.npy, AMS3_ADNN5_VMS1_VDNN2.npy, AMS3_ADNN5_VMS1_VDNN3.npy, AMS3_ADNN5_VMS1_VDNN4.npy, AMS3_ADNN5_VMS1_VDNN5.npy, AMS3_ADNN5_VMS2_VDNN1.npy, AMS3_ADNN5_VMS2_VDNN2.npy, AMS3_ADNN5_VMS2_VDNN3.npy, AMS3_ADNN5_VMS2_VDNN4.npy, AMS3_ADNN5_VMS2_VDNN5.npy, AMS3_ADNN5_VMS3_VDNN1.npy, AMS3_ADNN5_VMS3_VDNN2.npy, AMS3_ADNN5_VMS3_VDNN3.npy, AMS3_ADNN5_VMS3_VDNN4.npy, AMS3_ADNN5_VMS3_VDNN5.npy, AMS3_ADNN5_VMS4_VDNN1.npy, AMS3_ADNN5_VMS4_VDNN2.npy, AMS3_ADNN5_VMS4_VDNN3.npy, AMS3_ADNN5_VMS4_VDNN4.npy, AMS3_ADNN5_VMS4_VDNN5.npy, AMS3_ADNN5_VMS5_VDNN1.npy, AMS3_ADNN5_VMS5_VDNN2.npy, AMS3_ADNN5_VMS5_VDNN3.npy, AMS3_ADNN5_VMS5_VDNN4.npy, AMS3_ADNN5_VMS5_VDNN5.npy"
19,0.59584332,28.762206,18.14554116492885,7.657852584875765,49.92311000823975,50,0.1063256985046386,49.01354,49,"AMS3_ADNN6_VMS1_VDNN1.npy, AMS3_ADNN6_VMS1_VDNN2.npy, AMS3_ADNN6_VMS1_VDNN3.npy, AMS3_ADNN6_VMS1_VDNN4.npy, AMS3_ADNN6_VMS1_VDNN5.npy, AMS3_ADNN6_VMS2_VDNN1.npy, AMS3_ADNN6_VMS2_VDNN2.npy, AMS3_ADNN6_VMS2_VDNN3.npy, AMS3_ADNN6_VMS2_VDNN4.npy, AMS3_ADNN6_VMS2_VDNN5.npy, AMS3_ADNN6_VMS3_VDNN1.npy, AMS3_ADNN6_VMS3_VDNN2.npy, AMS3_ADNN6_VMS3_VDNN3.npy, AMS3_ADNN6_VMS3_VDNN4.npy, AMS3_ADNN6_VMS3_VDNN5.npy, AMS3_ADNN6_VMS4_VDNN1.npy, AMS3_ADNN6_VMS4_VDNN2.npy, AMS3_ADNN6_VMS4_VDNN3.npy, AMS3_ADNN6_VMS4_VDNN4.npy, AMS3_ADNN6_VMS4_VDNN5.npy, AMS3_ADNN6_VMS5_VDNN1.npy, AMS3_ADNN6_VMS5_VDNN2.npy, AMS3_ADNN6_VMS5_VDNN3.npy, AMS3_ADNN6_VMS5_VDNN4.npy, AMS3_ADNN6_VMS5_VDNN5.npy"
